0.74646 0.7355 0.725698 0.706868 0.702856 0.75574 0.735422 0.692764 0.676401 
0.716765 0.753881 1.38508 1.34535 1.36193 1.37122 1.35598 1.35045 1.36276 
1.34815 1.4013 1.36278 1.34682 1.3461 1.41947 1.39573 1.37276 1.42984 
1.40823 1.38547 1.38608 1.37288 1.36021 1.41169 1.39806 1.38753 1.36256 
1.3758 1.36112 1.4002 1.40087 1.38752 1.37449 1.34814 1.34947 1.41177 
1.38835 1.36244 1.34644 1.40068 1.3491 1.37487 1.38984 1.376 1.36218 
1.37175 1.3468 1.44561 1.42916 1.43571 1.38076 1.38532 1.35403 1.43833 
1.4264 1.41605 1.4072 1.36836 1.38045 1.40394 1.43928 1.43909 1.41825 
1.40854 1.39599 1.39194 1.39452 1.35505 1.36182 1.43504 1.4293 1.41786 
1.40251 1.3928 1.38813 1.37392 1.36349 1.42645 1.42388 1.39698 1.37889 
1.38337 1.36967 1.35722 1.34852 1.43634 1.41015 1.40517 1.41635 1.41665 
1.35645 1.39241 1.43275 1.43433 1.41481 1.39218 1.40156 1.35636 1.43358 
1.40439 1.38676 1.37928 1.36525 1.37095 1.40891 1.41333 1.42293 1.37877 
1.42419 1.43334 1.4232 1.41199 1.38917 1.37489 1.38711 1.35077 1.44297 
1.43209 1.41158 1.4013 1.39691 1.38236 1.35913 1.35838 1.35078 1.44539 
1.42115 1.41426 1.44384 1.40073 1.36669 1.3608 1.42524 1.37324 1.34657 
1.37863 1.38952 1.39321 1.4023 1.37913 1.36537 1.37713 1.34761 1.35149 
1.40297 1.3625 1.37072 1.41322 1.39461 1.3889 1.3815 1.36778 1.34558 
1.35666 1.42574 1.41415 1.39193 1.37691 1.3701 1.35613 1.41446 1.40161 
1.38451 1.36357 1.40416 1.35929 1.34602 1.42485 1.34839 1.34644 1.35986 
1.37332 1.35465 1.38284 1.36913 1.36183 1.29063 1.27647 1.2456 1.25861 
1.26608 1.23928 1.27114 1.25259 1.33627 1.32845 1.31089 1.29393 1.28591 
1.27711 1.26713 1.25673 1.321 1.30376 1.33917 1.31478 1.312 1.29548 
1.26749 1.24926 1.34059 1.3323 1.32089 1.3034 1.28643 1.27833 1.26859 
1.26024 1.23995 1.32453 1.30669 1.29508 1.276 1.25783 1.25072 1.33045 
1.29894 1.28649 1.26828 1.24005 1.24189 1.30217 1.28466 1.25197 1.31454 
1.33247 1.33256 1.31671 1.30291 1.33005 1.31917 1.29295 1.33362 1.32222 
1.30684 1.33715 1.30929 1.31904 1.32816 1.30113 1.33478 1.28283 1.33949 
1.34327 1.34237 1.3422 1.33667 1.30506 1.33219 1.32166 1.30104 1.2852 
1.31695 1.34208 1.32834 1.31069 1.33383 1.2935 1.31844 1.34514 1.33148 
1.3184 1.33213 1.2895 1.29355 1.27631 1.31072 1.27132 1.25951 1.24569 
1.23589 1.32133 1.33656 1.30622 1.28039 1.25961 1.24088 1.32307 1.33392 
1.31861 1.30161 1.28853 1.27154 1.25401 1.2446 1.33137 1.31582 1.2992 
1.30596 1.26441 1.25289 1.3436 1.32673 1.31076 1.28205 1.29407 1.28221 
1.24499 1.33991 1.32351 1.275 1.27429 1.25662 1.29115 1.26343 1.30461 
1.25744 1.24128 1.27298 1.25773 1.24411 1.28061 1.26204 1.29927 1.24334 
1.16446 1.13557 1.23362 1.21332 1.19876 1.17971 1.16077 1.14358 1.12287 
1.22616 1.20783 1.19056 1.16931 1.14622 1.12551 1.2344 1.21769 1.19438 
1.1812 1.17426 1.15358 1.13231 1.21684 1.19956 1.16078 1.14675 1.13846 
1.20475 1.18425 1.16499 1.14615 1.12749 1.16997 1.12287 1.21635 1.19963 
1.2347 1.23149 1.19868 1.18223 1.23102 1.21857 1.17439 1.21141 1.19123 
1.17281 1.15068 1.15303 1.13351 1.22367 1.21823 1.20563 1.18731 1.22201 
1.17255 1.18853 1.16863 1.15129 1.13131 1.22403 1.19181 1.20658 1.18501 
1.16574 1.14906 1.20521 1.20293 1.22172 1.21459 1.23316 1.14706 1.1259 
1.17233 1.16479 1.13842 1.20806 1.18336 1.18879 1.15365 1.13447 1.22502 
1.2073 1.18862 1.1514 1.11982 1.12682 1.22662 1.20837 1.17254 1.15908 
1.13965 1.1336 1.2087 1.20912 1.19181 1.17559 1.1547 1.13581 1.22599 
1.17348 1.15391 1.22788 1.19133 1.11663 1.03874 1.10172 1.07921 1.05933 
1.0471 1.01645 1.1061 1.08592 1.06591 1.02778 1.02677 1.00715 1.11225 
1.0918 1.07075 1.04991 1.03133 1.00973 1.11622 1.07709 1.0916 1.05451 
1.03817 1.01717 1.10791 1.09803 1.07086 1.05806 1.0235 1.10057 1.08689 
1.06558 1.04857 1.0287 1.00795 1.08008 1.05922 1.04325 1.02142 1.0378 
1.01269 1.11175 1.09673 1.07545 1.11511 1.09239 1.07605 1.02764 1.00599 
1.11131 1.09059 1.05072 1.0064 1.10302 1.06827 1.04529 1.02503 1.02823 
1.08249 1.06255 1.04189 1.00698 1.11808 1.09742 1.11217 1.08941 1.06686 
1.05186 1.02304 1.00892 1.10378 1.08196 1.05939 1.04506 1.03522 1.09608 
1.08661 1.0718 1.04938 1.02863 1.01298 1.10789 1.0995 1.06545 1.05856 
1.04208 1.00814 1.11893 1.07956 1.03408 1.01964 1.00768 0.909953 0.995652 
0.972545 0.950209 0.933165 0.912805 0.89218 0.986 0.962528 0.933952 0.922383 
0.898901 0.989245 0.968695 0.947496 0.931335 0.910339 0.887871 0.995002 0.971936 
0.950701 0.936974 0.916748 0.895996 0.999921 0.978779 0.957712 0.945188 0.92305 
0.900815 0.887551 0.9878 0.967168 0.930033 0.908298 0.895222 0.999323 0.975542 
0.951333 0.937043 0.91681 0.979822 0.959341 0.914746 0.886111 0.923479 0.900089 
0.967235 0.987987 0.968189 0.950854 0.930704 0.908234 0.884548 0.986948 0.988636 
0.945212 0.918626 0.896793 0.968576 0.969264 0.930267 0.909996 0.889113 0.975192 
0.95281 0.949239 0.927671 0.902414 0.915445 0.89346 0.998866 0.991792 0.971764 
0.935863 0.927316 0.985525 0.960667 0.951663 0.904077 0.883075 0.998087 0.974802 
0.95162 0.938775 0.917671 0.897048 0.987571 0.966941 0.945807 0.929113 0.908416 
0.888108 0.871627 0.816877 0.776052 0.805522 0.790315 0.774227 0.85932 0.838656 
0.808516 0.878662 0.844016 0.824386 0.828224 0.808697 0.790864 0.772924 0.865179 
0.852733 0.841946 0.790597 0.772306 0.875137 0.861069 0.825336 0.809398 0.792713 
0.880137 0.845853 0.829424 0.813793 0.866618 0.850726 0.835111 0.872595 0.855463 
0.816633 0.796183 0.776113 0.771919 0.806143 0.788764 0.773854 0.863927 0.842835 
0.824169 0.810772 0.791702 0.775622 0.850625 0.830122 0.794457 0.816348 0.798344 
0.874175 0.838716 0.829206 0.803797 0.78308 0.780591 0.859654 0.850658 0.81629 
0.794329 0.774181 0.764905 0.826108 0.806329 0.782565 0.791891 0.772687 0.766311 
0.875935 0.863384 0.843364 0.867569 0.855178 0.835484 0.822143 0.879712 0.845688 
0.823635 0.816525 0.801086 0.857205 0.834298 0.811833 0.80281 0.783874 0.828262 
0.789385 0.775337 0.767239 0.869422 0.862114 0.847449 0.874983 0.853773 0.840557 
0.817337 0.809588 0.792913 0.867168 0.834599 0.795626 0.777241 0.757535 0.70996 
0.756422 0.739876 0.72504 0.739109 0.721639 0.754828 0.738664 0.754402 0.737812 
0.722951 0.70692 0.756137 0.738973 0.721331 0.694341 0.680494 0.678658 0.662599 
0.663661 0.75765 0.741147 0.724079 0.708373 0.694248 0.678051 0.665802 0.739562 
0.723755 0.708278 0.693052 0.679569 0.664712 0.755503 0.73966 0.726358 0.709796 
0.694384 0.677222 0.755505 0.741307 0.709299 0.710098 0.692694 0.678655 0.660401 
0.759405 0.725345 0.69478 0.679547 0.659749 0.72095 0.67302 0.664358 0.675936 
0.664285 0.694497 0.679639 0.687259 0.655112 0.716849 0.697493 0.704474 0.66862 
0.664202 0.677045 0.69247 0.669119 0.657436 0.659574 0.668355 0.659259 0.722887 
0.705806 0.661389 0.699247 0.691495 0.676158 0.709887 0.69531 0.679343 0.663687 
0.682413 0.669782 0.666596 0.685981 0.672874 0.661717 0.657473 0.732553 0.762251 
0.730026 0.732177 0.681843 0.69315 0.746989 0.745882 0.715042 0.711661 0.697489 
0.674335 0.760221 0.750853 0.720318 0.714597 0.696838 0.672836 0.66629 0.741155 
0.734681 0.703216 0.706515 0.6641 0.687615 0.658057 0.753655 0.715317 0.72396 
0.694176 0.688481 0.669193 0.747039 0.722355 0.70497 0.677905 0.679837 0.6612 
0.736583 0.689428 0.672466 0.747961 0.753317 0.742645 0.715289 0.76066 0.733413 
0.724822 0.76139 0.706969 0.616814 0.651171 0.637447 0.630415 0.651678 0.637586 
0.646324 0.64413 0.631635 0.593864 0.645488 0.620335 0.600976 0.575132 0.648312 
0.63236 0.606961 0.588645 0.638376 0.625149 0.62582 0.61461 0.604193 0.582402 
0.65055 0.65154 0.633948 0.611995 0.598094 0.581403 0.592104 0.59807 0.639936 
0.634845 0.612386 0.604317 0.618378 0.649595 0.620413 0.590576 0.637322 0.624802 
0.611624 0.635958 0.648524 0.63445 0.620848 0.608803 0.594898 0.580821 0.556843 
0.635494 0.646936 0.609518 0.599129 0.58756 0.575944 0.571487 0.563414 0.648395 
0.621557 0.625143 0.609607 0.596299 0.57934 0.561235 0.568548 0.651651 0.622521 
0.63883 0.608954 0.583001 0.58585 0.591322 0.653132 0.625815 0.614493 0.601992 
0.590214 0.574431 0.641107 0.612528 0.579868 0.568177 0.562641 0.598478 0.568118 
0.585076 0.652283 0.636495 0.622325 0.608611 0.64486 0.625271 0.616251 0.612477 
0.600093 0.595977 0.573859 0.646441 0.631955 0.607501 0.601171 0.590478 0.57097 
0.648576 0.631922 0.639067 0.586246 0.586782 0.578986 0.567899 0.562466 0.634114 
0.618959 0.620974 0.582521 0.595217 0.5897 0.577281 0.573812 0.622513 0.633972 
0.603705 0.598434 0.573608 0.567432 0.566683 0.556642 0.610601 0.561178 0.64581 
0.650364 0.634972 0.602926 0.607355 0.648236 0.633345 0.62157 0.596703 0.615783 
0.636899 0.654273 0.622206 0.609563 0.600156 0.580813 0.640015 0.625648 0.612509 
0.651466 0.643244 0.630037 0.616773 0.619158 0.589395 0.633616 0.603702 0.59371 
0.577553 0.587888 0.647767 0.605802 0.584856 0.650602 0.647501 0.652688 0.643747 
0.631222 0.624067 0.610458 0.644677 0.629239 0.637613 1.45173 1.46308 1.48708 
1.47136 1.46746 1.4571 1.44987 1.48134 1.47933 1.47411 1.47091 1.45893 
1.47056 1.46572 1.44912 1.4531 1.46073 1.45577 1.46606 1.45585 1.45047 
1.45168 1.46081 1.49151 1.4788 1.45468 1.49229 1.49798 1.48634 1.47051 
1.4736 1.4638 1.49834 1.48353 1.46608 1.4572 1.46051 1.44938 1.49313 
1.4748 1.45948 1.44917 1.49565 1.48638 1.47887 1.47016 1.46402 1.45504 
1.48875 1.48077 1.47241 1.45952 1.44662 1.49075 1.48304 1.46582 1.45602 
1.44681 1.47478 1.4855 1.47685 1.48716 1.46256 1.49146 1.47425 1.48397 
1.4928 1.47777 1.45666 1.46919 1.48378 1.47067 1.47017 1.47798 1.45383 
1.4926 1.48527 1.4902 1.47761 1.4608 1.46114 1.45219 1.49693 1.49163 
1.47738 1.46949 1.46145 1.4528 1.49801 1.4847 1.46837 1.45477 1.48431 
1.46201 1.46464 1.46582 1.45572 1.47063 1.45197 1.44864 1.45905 1.4546 
1.44967 1.48346 1.47425 1.46477 1.4595 1.45335 1.48502 1.47696 1.47143 
1.46852 1.47964 1.46254 1.45557 1.44622 1.44871 1.35326 1.3742 1.36448 
1.34969 1.36989 1.35379 1.35959 1.39874 1.38351 1.44276 1.433 1.43445 
1.42365 1.41503 1.40386 1.43246 1.42274 1.41143 1.41185 1.39131 1.43992 
1.42851 1.41826 1.40133 1.39819 1.38915 1.37715 1.41803 1.40503 1.39305 
1.37768 1.37561 1.36966 1.41475 1.40522 1.39355 1.37953 1.36631 1.36301 
1.35573 1.40191 1.3921 1.38176 1.35558 1.3522 1.38814 1.37859 1.36823 
1.34699 1.44611 1.43977 1.42821 1.44225 1.42246 1.43441 1.44386 1.43844 
1.43166 1.43956 1.43238 1.42445 1.42102 1.41105 1.41107 1.42684 1.44491 
1.42164 1.4124 1.44245 1.44523 1.44454 1.44217 1.4361 1.4085 1.39678 
1.44483 1.42906 1.40609 1.43884 1.41894 1.41885 1.44388 1.44385 1.43128 
1.42696 1.41435 1.43384 1.43829 1.42329 1.44574 1.42504 1.43581 1.43565 
1.36982 1.41244 1.3922 1.38139 1.36968 1.35536 1.35928 1.39861 1.38277 
1.39205 1.39376 1.38169 1.35752 1.43322 1.40507 1.40716 1.39689 1.37072 
1.37036 1.35199 1.42696 1.41719 1.4088 1.39964 1.38351 1.37467 1.36202 
1.43828 1.43004 1.41838 1.41111 1.39727 1.38788 1.38603 1.39799 1.44154 
1.42091 1.43262 1.4095 1.38534 1.42216 1.34799 1.3573 1.37271 1.3668 
1.36845 1.35354 1.37972 1.35565 1.24163 1.25796 1.34127 1.32617 1.30901 
1.33845 1.32809 1.31264 1.33385 1.26642 1.30602 1.29816 1.28276 1.33887 
1.34412 1.32797 1.32193 1.28936 1.29251 1.33322 1.32285 1.31128 1.29932 
1.26612 1.2752 1.26677 1.24786 1.31584 1.30598 1.29437 1.2818 1.2447 
1.24031 1.29956 1.27691 1.26595 1.24846 1.28356 1.28836 1.27071 1.25722 
1.23667 1.2536 1.31647 1.23696 1.33731 1.32084 1.32732 1.34465 1.3299 
1.34228 1.26136 1.27987 1.26704 1.24903 1.23696 1.28378 1.27294 1.2554 
1.24286 1.30881 1.29999 1.29103 1.28069 1.26206 1.25109 1.23906 1.31641 
1.30841 1.29837 1.28826 1.26892 1.25839 1.24514 1.33241 1.32573 1.316 
1.29723 1.27948 1.26957 1.34197 1.33753 1.3266 1.31001 1.31155 1.28754 
1.34198 1.32776 1.31973 1.30327 1.28969 1.34348 1.33875 1.3145 1.24857 
1.24023 1.16041 1.20101 1.14007 1.14251 1.22136 1.1851 1.16391 1.14967 
1.12305 1.22504 1.20602 1.20376 1.1857 1.16754 1.17984 1.13114 1.19025 
1.17135 1.15318 1.1331 1.15305 1.13518 1.11994 1.22581 1.22604 1.20806 
1.23107 1.21368 1.18988 1.17315 1.15404 1.21595 1.19692 1.19315 1.15773 
1.13481 1.22041 1.17803 1.13227 1.2298 1.2177 1.15222 1.13586 1.20582 
1.1869 1.1709 1.15376 1.13286 1.22428 1.2322 1.21234 1.19116 1.17606 
1.16478 1.21885 1.20306 1.19685 1.22445 1.12739 1.14879 1.13349 1.19119 
1.16952 1.15686 1.12891 1.21211 1.19987 1.17981 1.16702 1.14795 1.13269 
1.23061 1.21943 1.20864 1.18698 1.1757 1.15343 1.13574 1.19741 1.16648 
1.10788 1.08759 1.05215 1.10343 1.06634 1.03124 1.02546 1.00938 1.11669 
1.08348 1.06154 1.04629 1.00553 1.11304 1.0971 1.07642 1.04192 1.02193 
1.00218 1.11671 1.09809 1.08012 1.05867 1.04064 1.02283 1.09804 1.0792 
1.05858 1.02157 1.00147 1.07996 1.06069 1.02163 1.0392 1.00281 1.04012 
1.0947 1.1152 1.07379 1.11647 1.07536 1.08819 1.05029 1.01248 1.10865 
1.09209 1.07113 1.05101 1.03142 1.014 1.11256 1.0939 1.07363 1.05344 
1.03375 1.01539 1.11259 1.07332 1.05581 1.0352 1.01828 1.11557 1.09545 
1.07628 1.05685 1.02279 1.00031 1.1155 1.09548 1.07811 1.06011 1.03833 
1.02113 1.00268 1.0963 1.04063 0.992594 0.971563 0.950156 0.931998 0.912229 
0.890753 0.988332 0.967573 0.947007 0.928117 0.907333 0.888112 0.985424 0.964986 
0.944734 0.926453 0.923994 0.903521 0.98297 0.964764 0.950823 0.929187 0.90877 
0.888689 0.999614 0.978157 0.962247 0.941463 0.921162 0.899011 0.982193 0.94633 
0.906144 0.886352 0.967558 0.951335 0.894451 0.917972 0.896437 0.991707 0.974247 
0.956771 0.934635 0.992726 0.974852 0.956159 0.938718 0.909136 0.886057 0.995402 
0.974827 0.95663 0.939839 0.920272 0.90029 0.996927 0.978178 0.956221 0.923972 
0.91786 0.890961 0.983588 0.962319 0.937774 0.914784 0.902342 0.881283 0.965327 
0.94683 0.927477 0.906397 0.893338 0.985064 0.942399 0.884291 0.828026 0.796367 
0.862983 0.848418 0.835485 0.815806 0.810676 0.785915 0.768886 0.868368 0.856422 
0.846348 0.804481 0.793516 0.770468 0.880121 0.868139 0.825116 0.815351 0.876372 
0.855557 0.835604 0.865692 0.769524 0.78399 0.767049 0.819039 0.800882 0.786797 
0.769865 0.876455 0.838114 0.805139 0.808201 0.787308 0.771132 0.875904 0.856624 
0.840721 0.822944 0.78972 0.776347 0.862428 0.874585 0.850767 0.840276 0.817333 
0.799199 0.778648 0.774997 0.829804 0.811583 0.797245 0.779043 0.795023 0.777647 
0.78214 0.765798 0.865427 0.846038 0.878734 0.854689 0.831767 0.867058 0.846178 
0.827338 0.811277 0.793411 0.776283 0.872125 0.859823 0.836363 0.809984 0.81214 
0.775828 0.851134 0.831087 0.815985 0.795962 0.792083 0.663818 0.707888 0.696538 
0.679111 0.669196 0.722891 0.692854 0.680597 0.685474 0.675451 0.657623 0.698435 
0.690931 0.664727 0.736029 0.716165 0.71952 0.750116 0.734097 0.707434 0.702209 
0.691583 0.678331 0.663092 0.752146 0.735531 0.721422 0.706009 0.690726 0.677533 
